date,year,month,region,type,avg_price,price_category,total_sold,small_av,large_av,xlarge_av,total_bags,small_bags,large_bags,xlarge_bags
2015-02-15,2015,February,PhoenixTucson,conventional,0.6,Low,1159510,938841,143378,5939,71352,71344,8,0
2015-02-08,2015,February,PhoenixTucson,conventional,0.64,Low,1151157,881998,184023,5517,79619,79619,0,0
2015-02-01,2015,February,PhoenixTucson,conventional,0.56,Low,1544751,1194635,261342,6336,82438,82438,0,0
2015-01-25,2015,January,PhoenixTucson,conventional,0.61,Low,1233503,1002267,150641,5034,75561,75558,3,0
2015-01-18,2015,January,PhoenixTucson,conventional,0.67,Low,1088609,811663,200514,5643,70789,70789,0,0
2015-01-11,2015,January,PhoenixTucson,conventional,0.61,Low,1110753,849581,182630,12237,66305,66305,0,0
2015-01-04,2015,January,PhoenixTucson,conventional,0.65,Low,1048062,770636,178418,6509,92499,92499,0,0
2015-12-27,2015,December,Pittsburgh,conventional,1.25,Medium,73110,1242,45856,951,25061,17512,7392,157
2015-12-20,2015,December,Pittsburgh,conventional,1.22,Medium,68973,1176,40726,1004,26067,17095,8749,223
2015-12-13,2015,December,Pittsburgh,conventional,1.19,Medium,65333,1220,38684,960,24469,15526,8943,0
2015-12-06,2015,December,Pittsburgh,conventional,1.21,Medium,61870,1712,41482,1082,17594,8740,8854,0
2015-11-29,2015,November,Pittsburgh,conventional,1.26,Medium,54780,1444,35859,959,16518,7947,8571,0
2015-11-22,2015,November,Pittsburgh,conventional,1.3,Medium,63346,1585,42393,1120,18248,12552,5696,0
2015-11-15,2015,November,Pittsburgh,conventional,1.24,Medium,64519,1180,42967,980,19392,13712,5680,0
2015-11-08,2015,November,Pittsburgh,conventional,0.93,Low,123489,1423,85218,2314,34534,13430,21104,0
2015-11-01,2015,November,Pittsburgh,conventional,1.16,Medium,81574,1523,60508,1707,17836,12000,5836,0
2015-10-25,2015,October,Pittsburgh,conventional,1.22,Medium,69192,2302,40984,1289,24617,13588,11029,0
2015-10-18,2015,October,Pittsburgh,conventional,1.23,Medium,70133,1701,43226,1466,23740,13949,9791,0
2015-10-11,2015,October,Pittsburgh,conventional,0.96,Low,84054,981,59821,1536,21716,14949,6767,0
2015-10-04,2015,October,Pittsburgh,conventional,0.99,Low,89538,1068,69556,2321,16593,13301,3292,0
2015-09-27,2015,September,Pittsburgh,conventional,1.11,Medium,91559,816,62972,1852,25919,14361,11558,0
2015-09-20,2015,September,Pittsburgh,conventional,1.19,Medium,74826,1137,44085,1177,28427,19393,9034,0
2015-09-13,2015,September,Pittsburgh,conventional,1.16,Medium,74962,1340,43000,999,29623,21080,8543,0
2015-09-06,2015,September,Pittsburgh,conventional,1.12,Medium,114217,1159,78579,2075,32404,23119,9285,0
2015-08-30,2015,August,Pittsburgh,conventional,1.37,Medium,74510,1494,40728,3632,28656,20079,8573,4
2015-08-23,2015,August,Pittsburgh,conventional,1.2,Medium,83196,1411,51015,1715,29055,18578,10477,0
2015-08-16,2015,August,Pittsburgh,conventional,1.23,Medium,87688,1315,53769,1381,31223,21335,9888,0
2015-08-09,2015,August,Pittsburgh,conventional,0.96,Low,145930,1306,99815,3022,41787,26618,15169,0
2015-08-02,2015,August,Pittsburgh,conventional,1.43,Medium,74681,1310,42703,1152,29516,23664,5852,0
2015-07-26,2015,July,Pittsburgh,conventional,1.43,Medium,68936,1421,40238,1089,26188,20546,5642,0
2015-07-19,2015,July,Pittsburgh,conventional,1.44,Medium,73321,1296,43697,1676,26652,23701,2951,0
2015-07-12,2015,July,Pittsburgh,conventional,1.48,Medium,68847,1229,40945,2653,24020,21787,2222,11
2015-07-05,2015,July,Pittsburgh,conventional,1.23,Medium,115580,1636,67122,5316,41506,31489,10017,0
2015-06-28,2015,June,Pittsburgh,conventional,1.2,Medium,111690,1548,62790,3824,43528,31542,11982,4
2015-06-21,2015,June,Pittsburgh,conventional,1.34,Medium,88214,1681,43293,4210,39030,29950,9080,0
2015-06-14,2015,June,Pittsburgh,conventional,1.3,Medium,92713,1614,44491,3148,43460,34041,9419,0
2015-06-07,2015,June,Pittsburgh,conventional,1.33,Medium,84557,1735,43816,1483,37523,28435,9081,7
2015-05-31,2015,May,Pittsburgh,conventional,1.32,Medium,83008,1472,45514,1440,34582,24083,10499,0
2015-05-24,2015,May,Pittsburgh,conventional,1.01,Medium,181170,2157,117544,3203,58266,26281,31985,0
2015-05-17,2015,May,Pittsburgh,conventional,1.41,Medium,85406,1822,50365,1407,31812,24985,6827,0
2015-05-10,2015,May,Pittsburgh,conventional,1.46,Medium,82110,2100,48280,1279,30451,23420,7031,0
2015-05-03,2015,May,Pittsburgh,conventional,0.98,Low,208821,5265,145405,5183,52968,24324,28644,0
2015-04-26,2015,April,Pittsburgh,conventional,1.44,Medium,79977,1821,44304,1309,32543,22762,9781,0
2015-04-19,2015,April,Pittsburgh,conventional,1.49,Medium,75775,1724,43529,1287,29235,29007,228,0
2015-04-12,2015,April,Pittsburgh,conventional,1.5,Medium,69340,1734,38758,1181,27667,27528,139,0
2015-04-05,2015,April,Pittsburgh,conventional,1.29,Medium,76147,2257,48395,1645,23850,23653,162,35
2015-03-29,2015,March,Pittsburgh,conventional,1.25,Medium,69747,2566,51530,1504,14147,14035,108,4
2015-03-22,2015,March,Pittsburgh,conventional,1.23,Medium,68500,2605,46711,1370,17814,10044,7770,0
2015-03-15,2015,March,Pittsburgh,conventional,1.23,Medium,71907,2451,44601,1292,23563,17661,5902,0
2015-03-08,2015,March,Pittsburgh,conventional,0.95,Low,159736,2149,116151,3732,37704,19742,17962,0
2015-03-01,2015,March,Pittsburgh,conventional,1.25,Medium,65484,841,39074,1226,24343,19986,4357,0
2015-02-22,2015,February,Pittsburgh,conventional,1.26,Medium,70345,1496,42829,1188,24832,19166,5666,0
2015-02-15,2015,February,Pittsburgh,conventional,1.43,Medium,60214,1774,32544,1559,24337,19784,4553,0
2015-02-08,2015,February,Pittsburgh,conventional,1.38,Medium,66361,1905,37355,990,26111,20250,5861,0
2015-02-01,2015,February,Pittsburgh,conventional,1.25,Medium,112066,2686,75346,2164,31870,20561,11309,0
2015-01-25,2015,January,Pittsburgh,conventional,1.32,Medium,98723,1848,70060,2398,24417,17600,6817,0
2015-01-18,2015,January,Pittsburgh,conventional,1.47,Medium,59312,2148,36730,1075,19359,12321,7038,0
2015-01-11,2015,January,Pittsburgh,conventional,1.54,Medium,54644,1492,33759,1325,18068,12166,5902,0
2015-01-04,2015,January,Pittsburgh,conventional,1.52,Medium,54957,3013,35457,1562,14925,11265,3660,0
2015-12-27,2015,December,Plains,conventional,1.1,Medium,1306923,571602,404838,25189,305294,279127,24839,1328
2015-12-20,2015,December,Plains,conventional,1.13,Medium,1139862,497437,341262,27254,273909,255726,16936,1247
2015-12-13,2015,December,Plains,conventional,1.02,Medium,1472501,695420,463238,17928,295915,266175,28517,1223
2015-12-06,2015,December,Plains,conventional,1.08,Medium,1245290,579078,394657,13005,258550,243962,13539,1049
2015-11-29,2015,November,Plains,conventional,1.11,Medium,1099646,460759,364749,10648,263490,248449,14158,883
2015-11-22,2015,November,Plains,conventional,1.1,Medium,1281613,584490,403638,15422,278063,260080,16838,1145
2015-11-15,2015,November,Plains,conventional,1.09,Medium,1294867,549164,441216,17268,287219,270313,16013,893
2015-11-08,2015,November,Plains,conventional,1.12,Medium,1285587,513609,467809,19976,284193,266377,16399,1417
2015-11-01,2015,November,Plains,conventional,1.12,Medium,1350092,469391,584277,17014,279410,264897,13225,1288
2015-10-25,2015,October,Plains,conventional,1.11,Medium,1411355,559721,583991,15617,252026,237399,13346,1281
2015-10-18,2015,October,Plains,conventional,1.12,Medium,1368888,492967,588305,14931,272685,257340,13759,1586
2015-10-11,2015,October,Plains,conventional,1.05,Medium,1560846,708471,576154,14586,261635,248699,11297,1639
2015-10-04,2015,October,Plains,conventional,1.14,Medium,1309246,492562,566241,15402,235041,223134,10383,1524
2015-09-27,2015,September,Plains,conventional,0.99,Low,1542658,564480,729792,14588,233798,221485,10780,1533
2015-09-20,2015,September,Plains,conventional,1.16,Medium,1386952,611683,506380,15441,253448,237140,15090,1218
2015-09-13,2015,September,Plains,conventional,1.13,Medium,1526985,727721,491074,15652,292538,271845,19121,1572
2015-09-06,2015,September,Plains,conventional,1.12,Medium,1714650,857115,547236,15398,294901,276259,17590,1052
2015-08-30,2015,August,Plains,conventional,1.13,Medium,1481150,699756,477305,14634,289455,270143,18057,1255
2015-08-23,2015,August,Plains,conventional,1.06,Medium,1731575,930285,498121,16042,287127,275003,10773,1351
2015-08-16,2015,August,Plains,conventional,1.08,Medium,1727852,911935,508403,14778,292736,277837,13619,1280
2015-08-09,2015,August,Plains,conventional,1.14,Medium,1605914,789752,498857,21090,296215,281136,13951,1128
2015-08-02,2015,August,Plains,conventional,1.13,Medium,1593031,761285,506915,33146,291685,276865,13478,1342
2015-07-26,2015,July,Plains,conventional,1.04,Medium,1844887,898275,576871,53882,315859,292786,21670,1403
2015-07-19,2015,July,Plains,conventional,1.09,Medium,1701987,824193,491747,37430,348617,332848,14512,1257
2015-07-12,2015,July,Plains,conventional,1.07,Medium,1808842,953323,530476,14462,310581,292683,12905,4993
2015-07-05,2015,July,Plains,conventional,1.06,Medium,1988312,927862,627548,19636,413266,396506,15522,1238
2015-06-28,2015,June,Plains,conventional,1.08,Medium,1826182,954738,480811,18638,371995,358088,12451,1456
2015-06-21,2015,June,Plains,conventional,1.08,Medium,1921720,1049002,474166,22902,375650,358606,15768,1276
2015-06-14,2015,June,Plains,conventional,1.06,Medium,1974806,1117927,443242,27161,386476,375290,9694,1492
2015-06-07,2015,June,Plains,conventional,1.04,Medium,2026464,1207877,445070,17035,356482,353410,1331,1741
2015-05-31,2015,May,Plains,conventional,1.09,Medium,1853451,1085643,418764,11919,337125,334424,903,1798
2015-05-24,2015,May,Plains,conventional,1.03,Medium,2026640,1221024,450494,12148,342974,338254,2829,1891
2015-05-17,2015,May,Plains,conventional,1.06,Medium,1966712,1228816,413931,11424,312541,308422,2567,1552
2015-05-10,2015,May,Plains,conventional,1.03,Medium,2105831,1319396,424406,12271,349758,344546,3875,1337
2015-05-03,2015,May,Plains,conventional,1.01,Medium,2333239,1485535,508886,17406,321412,311075,6745,3592
2015-04-26,2015,April,Plains,conventional,1.13,Medium,1787072,1022916,447515,23878,292763,278731,6240,7792
2015-04-19,2015,April,Plains,conventional,1.12,Medium,1801957,1055547,433297,33180,279933,272780,5725,1428
2015-04-12,2015,April,Plains,conventional,0.97,Low,2160086,1423164,471484,12343,253095,246328,5726,1041
2015-04-05,2015,April,Plains,conventional,1.13,Medium,1668243,898263,437184,11646,321150,305407,9584,6159
2015-03-29,2015,March,Plains,conventional,1.08,Medium,1657405,912076,441015,10085,294229,286269,6846,1114
2015-03-22,2015,March,Plains,conventional,1.09,Medium,1651115,885071,450193,11549,304302,293708,9412,1182
2015-03-15,2015,March,Plains,conventional,1.1,Medium,1590080,839457,435374,10344,304905,300231,3730,944
2015-03-08,2015,March,Plains,conventional,1.11,Medium,1531086,838161,412581,9284,271060,269499,734,827
2015-03-01,2015,March,Plains,conventional,1.09,Medium,1619341,854128,460987,11418,292808,291294,541,973
2015-02-22,2015,February,Plains,conventional,1.08,Medium,1547969,818736,430680,20287,278266,276281,860,1125
2015-02-15,2015,February,Plains,conventional,1.05,Medium,1507822,847329,409541,17650,233302,231591,844,867
2015-02-08,2015,February,Plains,conventional,0.98,Low,1794544,1077512,490404,12488,214140,212347,691,1102
2015-02-01,2015,February,Plains,conventional,0.92,Low,2561325,1383259,926444,13769,237853,235274,1246,1333
2015-01-25,2015,January,Plains,conventional,1.08,Medium,1510837,841333,454162,14023,201319,198193,1929,1197
2015-01-18,2015,January,Plains,conventional,1.02,Medium,1674946,966516,485150,14505,208775,206580,1074,1121
2015-01-11,2015,January,Plains,conventional,1.09,Medium,1402842,737364,448208,10009,207261,205300,955,1006
2015-01-04,2015,January,Plains,conventional,1.01,Medium,1683795,1027842,466641,10477,178835,177360,441,1034
2015-12-27,2015,December,Portland,conventional,1.01,Medium,417190,87748,131202,16183,182057,181763,45,249
2015-12-20,2015,December,Portland,conventional,0.98,Low,416299,82417,134957,13276,185649,185479,30,140
2015-12-13,2015,December,Portland,conventional,0.93,Low,429104,94578,162734,12487,159305,159009,110,186
2015-12-06,2015,December,Portland,conventional,0.73,Low,743770,90997,270189,13360,369224,363808,4532,884
2015-11-29,2015,November,Portland,conventional,1.04,Medium,353818,78567,113850,13672,147729,147269,89,371
2015-11-22,2015,November,Portland,conventional,1.03,Medium,380726,83017,131660,14807,151242,150475,7,760
2015-11-15,2015,November,Portland,conventional,0.9,Low,568414,83997,199357,16341,268719,258914,2157,7648
2015-11-08,2015,November,Portland,conventional,1.04,Medium,406548,100420,152265,15085,138778,136936,236,1606
2015-11-01,2015,November,Portland,conventional,1.06,Medium,423476,98262,182673,11994,130547,130165,123,259
2015-10-25,2015,October,Portland,conventional,0.91,Low,480396,95297,191062,13674,180363,178207,1323,833
2015-10-18,2015,October,Portland,conventional,1.05,Medium,438183,113112,188908,16086,120077,119843,92,142
2015-10-11,2015,October,Portland,conventional,0.79,Low,657656,84270,324386,31628,217372,211702,3997,1673
2015-10-04,2015,October,Portland,conventional,1.13,Medium,421431,104149,172302,45230,99750,99417,165,168
2015-09-27,2015,September,Portland,conventional,0.9,Low,484598,159780,187080,13101,124637,124612,2,23
2015-09-20,2015,September,Portland,conventional,0.94,Low,566386,121425,291367,12832,140762,140536,59,167
2015-09-13,2015,September,Portland,conventional,1.0,Low,535519,222536,181247,15103,116633,116570,22,41
2015-09-06,2015,September,Portland,conventional,1.1,Medium,465258,174913,188352,13358,88635,88369,231,35
2015-08-30,2015,August,Portland,conventional,1.14,Medium,427777,154462,186125,13236,73954,73780,139,35
2015-08-23,2015,August,Portland,conventional,1.08,Medium,545297,153012,274926,15313,102046,101671,332,43
2015-08-16,2015,August,Portland,conventional,1.17,Medium,465897,180693,190950,15333,78921,78822,95,4
2015-08-09,2015,August,Portland,conventional,1.19,Medium,448136,174172,185098,17536,71330,71232,90,8
2015-08-02,2015,August,Portland,conventional,1.14,Medium,501107,193729,217474,20133,69771,69762,7,2
2015-07-26,2015,July,Portland,conventional,1.18,Medium,433999,178907,171527,17190,66375,66239,136,0
2015-07-19,2015,July,Portland,conventional,1.18,Medium,446863,188494,180269,16445,61655,56419,5228,8
2015-07-12,2015,July,Portland,conventional,1.02,Medium,568130,264204,187613,17027,99286,88289,10901,96
2015-07-05,2015,July,Portland,conventional,1.19,Medium,574999,215806,273227,22970,62996,59732,3256,8
2015-06-28,2015,June,Portland,conventional,1.16,Medium,508174,196764,223129,21602,66679,66558,98,23
2015-06-21,2015,June,Portland,conventional,1.08,Medium,579558,170388,284788,32660,91722,89830,15,1877
2015-06-14,2015,June,Portland,conventional,1.08,Medium,622881,180453,323410,18609,100409,99951,393,65
2015-06-07,2015,June,Portland,conventional,1.16,Medium,543944,194123,239758,19235,90828,90347,473,8
2015-05-31,2015,May,Portland,conventional,1.01,Medium,600303,249742,226578,17219,106764,106687,52,25
2015-05-24,2015,May,Portland,conventional,1.01,Medium,606039,190232,295332,15508,104967,104757,137,73
2015-05-17,2015,May,Portland,conventional,1.06,Medium,487025,210130,162760,19253,94882,94743,0,139
2015-05-10,2015,May,Portland,conventional,0.91,Low,675270,241820,295586,16212,121652,121156,339,157
2015-05-03,2015,May,Portland,conventional,0.95,Low,644419,226738,305964,16792,94925,94891,7,27
2015-04-26,2015,April,Portland,conventional,0.95,Low,571443,238674,224599,13860,94310,94186,85,39
2015-04-19,2015,April,Portland,conventional,0.99,Low,610659,144515,337188,13456,115500,114659,690,151
2015-04-12,2015,April,Portland,conventional,1.16,Medium,433703,150701,199633,15965,67404,67361,43,0
2015-04-05,2015,April,Portland,conventional,1.22,Medium,432730,160806,178796,19336,73792,73229,144,419
2015-03-29,2015,March,Portland,conventional,1.2,Medium,401825,162581,163123,18487,57634,57229,403,2
2015-03-22,2015,March,Portland,conventional,1.1,Medium,426181,153886,213514,16449,42332,42292,38,2
2015-03-15,2015,March,Portland,conventional,1.21,Medium,392803,156507,160239,17301,58756,58756,0,0
2015-03-08,2015,March,Portland,conventional,1.17,Medium,419850,147900,201530,17445,52975,52751,220,4
2015-03-01,2015,March,Portland,conventional,0.94,Low,598755,138995,359784,16252,83724,79396,4311,17
2015-02-22,2015,February,Portland,conventional,1.11,Medium,495032,117116,287695,15574,74647,74573,74,0
2015-02-15,2015,February,Portland,conventional,1.23,Medium,363889,140492,153004,16459,53934,51453,2473,8
2015-02-08,2015,February,Portland,conventional,1.08,Medium,447702,161941,232249,13387,40125,38999,1126,0
2015-02-01,2015,February,Portland,conventional,0.98,Low,776238,165259,535325,15904,59750,48200,11548,2
2015-01-25,2015,January,Portland,conventional,1.09,Medium,432770,131531,229573,13384,58282,40428,17854,0
2015-01-18,2015,January,Portland,conventional,1.11,Medium,439618,155746,220992,14693,48187,34402,13785,0
2015-01-11,2015,January,Portland,conventional,1.05,Medium,510153,121597,292969,22743,72844,64831,8013,0
2015-01-04,2015,January,Portland,conventional,0.97,Low,599966,126485,377139,19782,76560,61309,15251,0
2015-12-27,2015,December,RaleighGreensboro,conventional,0.96,Low,208426,47445,86212,21669,53100,52597,503,0
2015-12-20,2015,December,RaleighGreensboro,conventional,0.98,Low,189584,43170,78630,20913,46871,46618,253,0
2015-12-13,2015,December,RaleighGreensboro,conventional,0.98,Low,207628,51043,86614,24041,45930,45574,356,0
2015-12-06,2015,December,RaleighGreensboro,conventional,0.97,Low,210379,54037,84518,26501,45323,45121,202,0
2015-11-29,2015,November,RaleighGreensboro,conventional,0.98,Low,185734,49085,72844,21864,41941,41606,335,0
2015-11-22,2015,November,RaleighGreensboro,conventional,1.02,Medium,179083,44120,75631,25367,33965,33573,392,0
2015-11-15,2015,November,RaleighGreensboro,conventional,1.0,Low,238990,52380,112379,38425,35806,34671,1135,0
2015-11-08,2015,November,RaleighGreensboro,conventional,1.07,Medium,223564,61119,68546,52452,41447,39552,1895,0
2015-11-01,2015,November,RaleighGreensboro,conventional,1.12,Medium,229530,56638,60350,63742,48800,46810,1990,0
2015-10-25,2015,October,RaleighGreensboro,conventional,1.22,Medium,199223,52739,50170,50087,46227,44926,1301,0
