,date,year,region,type,avg_price,price_category,total_volume,small_av,large_av,xlarge_av,total_bags,small_bags,large_bags,xlarge_bags
1079,2015-03-29,2015,Jacksonville,conventional,1.2,Medium,109050,74530,8433,861,25226,17583,7643,0
1080,2015-03-22,2015,Jacksonville,conventional,0.96,Low,185570,136391,13643,613,34923,19581,15342,0
1081,2015-03-15,2015,Jacksonville,conventional,1.27,Medium,110129,76238,8988,1000,23903,17130,6773,0
1082,2015-03-08,2015,Jacksonville,conventional,1.24,Medium,112487,77300,8998,745,25444,19550,5894,0
1083,2015-03-01,2015,Jacksonville,conventional,1.01,Medium,167255,121358,13686,571,31640,17060,14580,0
1084,2015-02-22,2015,Jacksonville,conventional,1.1,Medium,121049,79842,10684,1447,29076,21773,7303,0
1085,2015-02-15,2015,Jacksonville,conventional,1.24,Medium,105176,70694,9458,596,24428,15355,9073,0
1086,2015-02-08,2015,Jacksonville,conventional,1.21,Medium,91841,62181,9887,376,19397,11016,8381,0
1087,2015-02-01,2015,Jacksonville,conventional,0.92,Low,237911,171139,22526,1300,42946,20817,22129,0
1088,2015-01-25,2015,Jacksonville,conventional,1.2,Medium,109941,66986,14505,524,27926,16754,11172,0
1089,2015-01-18,2015,Jacksonville,conventional,1.27,Medium,99496,57478,16443,514,25061,14685,10376,0
1090,2015-01-11,2015,Jacksonville,conventional,1.2,Medium,99757,57636,17025,529,24567,14863,9704,0
1091,2015-01-04,2015,Jacksonville,conventional,0.97,Low,153507,105203,19148,469,28687,13654,15033,0
1092,2015-12-27,2015,LasVegas,conventional,0.83,Low,292707,135800,93317,4978,58612,34676,23936,0
1093,2015-12-20,2015,LasVegas,conventional,0.96,Low,232295,96355,77086,4750,54104,34993,19111,0
1094,2015-12-13,2015,LasVegas,conventional,0.95,Low,216119,101041,68491,4943,41644,33835,7809,0
1095,2015-12-06,2015,LasVegas,conventional,0.89,Low,244025,94778,107759,10794,30694,30201,493,0
1096,2015-11-29,2015,LasVegas,conventional,0.95,Low,205477,88654,81160,5228,30435,29475,960,0
1097,2015-11-22,2015,LasVegas,conventional,0.98,Low,215985,87241,91575,3927,33242,31654,1588,0
1098,2015-11-15,2015,LasVegas,conventional,0.95,Low,247795,100856,106817,4615,35507,33636,1871,0
1099,2015-11-08,2015,LasVegas,conventional,0.92,Low,237248,119810,74649,5456,37333,36573,760,0
1100,2015-11-01,2015,LasVegas,conventional,0.99,Low,230414,87202,94900,12913,35399,34278,1121,0
1101,2015-10-25,2015,LasVegas,conventional,0.98,Low,245167,79873,115618,14217,35459,33685,1774,0
1102,2015-10-18,2015,LasVegas,conventional,0.91,Low,279364,108979,126743,4682,38960,37274,1686,0
1103,2015-10-11,2015,LasVegas,conventional,0.94,Low,268709,62866,155590,13358,36895,33904,2991,0
1104,2015-10-04,2015,LasVegas,conventional,0.97,Low,269072,69916,154944,5552,38660,30932,7728,0
1105,2015-09-27,2015,LasVegas,conventional,0.97,Low,272926,63211,170341,4057,35317,31037,4280,0
1106,2015-09-20,2015,LasVegas,conventional,0.97,Low,284247,70946,163822,5225,44254,35941,8313,0
1107,2015-09-13,2015,LasVegas,conventional,0.88,Low,346994,82171,179103,11064,74656,31703,42953,0
1108,2015-09-06,2015,LasVegas,conventional,1.02,Medium,311124,123361,128141,7150,52472,38692,13780,0
1109,2015-08-30,2015,LasVegas,conventional,1.09,Medium,284309,114659,124424,6959,38267,37519,748,0
1110,2015-08-23,2015,LasVegas,conventional,1.06,Medium,261084,131414,84542,4562,40566,38542,2024,0
1111,2015-08-16,2015,LasVegas,conventional,0.96,Low,314774,110442,136169,7799,60364,48127,12237,0
1112,2015-08-09,2015,LasVegas,conventional,0.96,Low,353118,117882,163300,8926,63010,41697,21313,0
1113,2015-08-02,2015,LasVegas,conventional,1.09,Medium,272441,137414,79607,6251,49169,38915,10254,0
1114,2015-07-26,2015,LasVegas,conventional,1.06,Medium,272268,137703,75824,8655,50086,41514,8572,0
1115,2015-07-19,2015,LasVegas,conventional,1.03,Medium,269642,131326,78567,5011,54738,44134,10604,0
1116,2015-07-12,2015,LasVegas,conventional,1.02,Medium,277827,136318,83226,5024,53259,41823,11436,0
1117,2015-07-05,2015,LasVegas,conventional,1.05,Medium,332735,147937,100709,6282,77807,63540,14267,0
1118,2015-06-28,2015,LasVegas,conventional,1.01,Medium,293409,138921,86493,4335,63660,52651,11009,0
1119,2015-06-21,2015,LasVegas,conventional,0.9,Low,338639,128877,126684,4219,78859,58695,20164,0
1120,2015-06-14,2015,LasVegas,conventional,0.88,Low,389600,145933,161220,3769,78678,45747,32931,0
1121,2015-06-07,2015,LasVegas,conventional,1.02,Medium,335693,146783,112611,5234,71065,47209,23856,0
1122,2015-05-31,2015,LasVegas,conventional,1.03,Medium,285741,134268,84842,8254,58377,41386,16991,0
1123,2015-05-24,2015,LasVegas,conventional,0.98,Low,293059,152869,83857,4566,51767,40850,10917,0
1124,2015-05-17,2015,LasVegas,conventional,0.95,Low,279843,144312,84179,3609,47743,34337,13406,0
1125,2015-05-10,2015,LasVegas,conventional,0.98,Low,325085,148053,117102,4266,55664,36501,19163,0
1126,2015-05-03,2015,LasVegas,conventional,0.94,Low,406840,146068,188534,6101,66137,37775,28362,0
1127,2015-04-26,2015,LasVegas,conventional,0.88,Low,334719,133308,132943,5032,63436,39250,24171,15
1128,2015-04-19,2015,LasVegas,conventional,0.82,Low,336521,206745,66506,7619,55651,34414,21237,0
1129,2015-04-12,2015,LasVegas,conventional,0.76,Low,369818,245368,69485,4230,50735,32105,18630,0
1130,2015-04-05,2015,LasVegas,conventional,0.81,Low,360356,226614,76598,6194,50950,38774,12176,0
1131,2015-03-29,2015,LasVegas,conventional,0.84,Low,354049,194242,104621,7463,47723,39099,8624,0
1132,2015-03-22,2015,LasVegas,conventional,0.9,Low,311228,151597,115109,5684,38838,38187,651,0
1133,2015-03-15,2015,LasVegas,conventional,1.07,Medium,261650,112120,108345,5898,35287,34916,371,0
1134,2015-03-08,2015,LasVegas,conventional,1.01,Medium,291047,114869,132276,5339,38563,38264,299,0
1135,2015-03-01,2015,LasVegas,conventional,1.05,Medium,293036,92829,151164,12441,36602,35745,857,0
1136,2015-02-22,2015,LasVegas,conventional,1.16,Medium,242732,98669,103066,4732,36265,36113,152,0
1137,2015-02-15,2015,LasVegas,conventional,1.12,Medium,255465,101364,111729,3869,38503,38196,307,0
1138,2015-02-08,2015,LasVegas,conventional,1.01,Medium,318771,108259,162192,4611,43709,42744,965,0
1139,2015-02-01,2015,LasVegas,conventional,0.94,Low,370223,144462,185057,4255,36449,35205,1244,0
1140,2015-01-25,2015,LasVegas,conventional,1.06,Medium,249510,114585,98937,3875,32113,31833,280,0
1141,2015-01-18,2015,LasVegas,conventional,1.06,Medium,233186,100191,94931,4888,33176,32898,278,0
1142,2015-01-11,2015,LasVegas,conventional,0.93,Low,274481,126092,101653,9592,37144,36874,270,0
1143,2015-01-04,2015,LasVegas,conventional,0.8,Low,317861,134003,120628,4591,58639,58127,512,0
1144,2015-12-27,2015,LosAngeles,conventional,0.8,Low,2326942,976983,455203,86202,808554,722788,74359,11407
1145,2015-12-20,2015,LosAngeles,conventional,0.85,Low,2149872,870580,396516,96112,786664,681332,94922,10410
1146,2015-12-13,2015,LosAngeles,conventional,0.74,Low,2690296,1072331,456121,67975,1093869,962785,123270,7814
1147,2015-12-06,2015,LosAngeles,conventional,0.66,Low,3048291,1204233,682692,64728,1096638,997846,92325,6467
1148,2015-11-29,2015,LosAngeles,conventional,0.83,Low,2156009,833468,501667,70944,749930,681436,61343,7151
1149,2015-11-22,2015,LosAngeles,conventional,0.81,Low,2268076,886079,558303,75963,747731,676326,64490,6915
1150,2015-11-15,2015,LosAngeles,conventional,0.74,Low,2828362,1281380,661936,70734,814312,763323,44152,6837
1151,2015-11-08,2015,LosAngeles,conventional,0.84,Low,2621078,1314856,702842,75385,527995,492714,29335,5946
1152,2015-11-01,2015,LosAngeles,conventional,0.89,Low,2617807,1232604,914725,74253,396225,378048,13372,4805
1153,2015-10-25,2015,LosAngeles,conventional,0.95,Low,2327634,974252,925306,78774,349302,341731,3775,3796
1154,2015-10-18,2015,LosAngeles,conventional,0.89,Low,2661345,1045819,1169758,78304,367464,358999,6303,2162
1155,2015-10-11,2015,LosAngeles,conventional,0.92,Low,2591982,1014383,1205554,74862,297183,280842,13203,3138
1156,2015-10-04,2015,LosAngeles,conventional,0.98,Low,2278629,798047,1120569,86683,273330,251925,17899,3506
1157,2015-09-27,2015,LosAngeles,conventional,0.9,Low,2674659,1004430,1305810,81865,282554,268103,9643,4808
1158,2015-09-20,2015,LosAngeles,conventional,0.99,Low,2392449,1024118,947562,118706,302063,284792,12275,4996
1159,2015-09-13,2015,LosAngeles,conventional,0.98,Low,2549512,1076047,1079298,97210,296957,226957,64067,5933
1160,2015-09-06,2015,LosAngeles,conventional,0.92,Low,2983163,1809743,738938,90625,343857,312764,26702,4391
1161,2015-08-30,2015,LosAngeles,conventional,0.9,Low,3037664,2084251,503078,86574,363761,357387,3504,2870
1162,2015-08-23,2015,LosAngeles,conventional,1.03,Medium,2604991,1687626,538010,92246,287109,279699,3995,3415
1163,2015-08-16,2015,LosAngeles,conventional,0.93,Low,2943219,2040657,516719,79891,305952,301831,760,3361
1164,2015-08-09,2015,LosAngeles,conventional,0.94,Low,3371114,2176900,813281,69168,311765,304883,4251,2631
1165,2015-08-02,2015,LosAngeles,conventional,1.0,Low,2742211,1883743,503248,58533,296687,291524,2991,2172
1166,2015-07-26,2015,LosAngeles,conventional,0.95,Low,2893888,2052103,440414,79479,321892,316323,2937,2632
1167,2015-07-19,2015,LosAngeles,conventional,1.02,Medium,2614726,1801295,417290,89206,306935,290890,13264,2781
1168,2015-07-12,2015,LosAngeles,conventional,1.03,Medium,2652481,1707545,548712,83398,312826,298570,11398,2858
1169,2015-07-05,2015,LosAngeles,conventional,0.96,Low,3435375,2373502,564583,99097,398193,377664,17235,3294
1170,2015-06-28,2015,LosAngeles,conventional,0.94,Low,2921149,2073077,419199,75760,353113,336538,13954,2621
1171,2015-06-21,2015,LosAngeles,conventional,0.91,Low,3040023,2133617,473295,79616,353495,334561,15484,3450
1172,2015-06-14,2015,LosAngeles,conventional,0.79,Low,3689141,2747258,497879,69556,374448,357012,14619,2817
1173,2015-06-07,2015,LosAngeles,conventional,0.84,Low,3261844,2356668,447752,71706,385718,367628,14652,3438
1174,2015-05-31,2015,LosAngeles,conventional,0.85,Low,3196936,2355023,455405,76580,309928,292423,14481,3024
1175,2015-05-24,2015,LosAngeles,conventional,0.97,Low,2853905,2013196,465604,73415,301690,283662,14886,3142
1176,2015-05-17,2015,LosAngeles,conventional,0.98,Low,2557701,1817738,390302,54789,294872,280916,11067,2889
1177,2015-05-10,2015,LosAngeles,conventional,0.78,Low,3553643,2743973,390902,60232,358536,345073,10676,2787
1178,2015-05-03,2015,LosAngeles,conventional,0.78,Low,4015563,2914048,670161,61569,369785,356361,11566,1858
1179,2015-04-26,2015,LosAngeles,conventional,1.02,Medium,2355704,1567938,427886,62487,297393,280321,15427,1645
1180,2015-04-19,2015,LosAngeles,conventional,0.93,Low,2901188,2029025,487492,58423,326248,279356,45364,1528
1181,2015-04-12,2015,LosAngeles,conventional,0.93,Low,2799667,1818859,579426,64716,336666,284383,50473,1810
1182,2015-04-05,2015,LosAngeles,conventional,1.01,Medium,2603115,1753454,490701,73965,284995,245999,36929,2067
1183,2015-03-29,2015,LosAngeles,conventional,1.0,Low,2566690,1672624,535932,69023,289111,250801,36845,1465
1184,2015-03-22,2015,LosAngeles,conventional,1.01,Medium,2466735,1423483,679697,68607,294948,275797,17691,1460
1185,2015-03-15,2015,LosAngeles,conventional,0.94,Low,2690257,1841764,445562,70873,332058,313899,16220,1939
1186,2015-03-08,2015,LosAngeles,conventional,0.86,Low,2797746,2005782,400644,62568,328752,311498,15650,1604
1187,2015-03-01,2015,LosAngeles,conventional,0.75,Low,3094279,2145439,592196,61864,294780,269525,23570,1685
1188,2015-02-22,2015,LosAngeles,conventional,0.83,Low,2954706,2050404,505580,61573,337149,309850,25218,2081
1189,2015-02-15,2015,LosAngeles,conventional,0.83,Low,2926436,2146773,408396,62512,308755,271597,35034,2124
1190,2015-02-08,2015,LosAngeles,conventional,0.9,Low,2641033,1673427,582236,58216,327154,280561,44327,2266
1191,2015-02-01,2015,LosAngeles,conventional,0.74,Low,4031949,2770656,854673,64440,342180,308755,31108,2317
1192,2015-01-25,2015,LosAngeles,conventional,0.96,Low,2329987,1518406,456563,60922,294096,255280,36398,2418
1193,2015-01-18,2015,LosAngeles,conventional,0.89,Low,2800680,1925014,526107,59364,290195,260858,26671,2666
1194,2015-01-11,2015,LosAngeles,conventional,0.85,Low,2713700,1786327,617233,58893,251247,222972,25112,3163
1195,2015-01-04,2015,LosAngeles,conventional,0.85,Low,2682160,1838000,524430,64226,255504,215571,36982,2951
1196,2015-12-27,2015,Louisville,conventional,1.04,Medium,61655,1378,37760,3204,19313,11289,7289,735
1197,2015-12-20,2015,Louisville,conventional,1.05,Medium,56443,1703,30942,2555,21243,11291,9360,592
1198,2015-12-13,2015,Louisville,conventional,0.91,Low,76544,1831,47375,1614,25724,11719,13677,328
1199,2015-12-06,2015,Louisville,conventional,0.83,Low,103277,2187,65644,4604,30842,10619,19216,1007
1200,2015-11-29,2015,Louisville,conventional,0.97,Low,58668,1290,34020,2343,21015,10740,9711,564
1201,2015-11-22,2015,Louisville,conventional,1.01,Medium,60971,1320,33164,3367,23120,12082,10219,819
1202,2015-11-15,2015,Louisville,conventional,1.04,Medium,58816,1375,33869,1787,21785,12911,8473,401
1203,2015-11-08,2015,Louisville,conventional,0.93,Low,86930,2053,52494,6709,25674,10818,12978,1878
1204,2015-11-01,2015,Louisville,conventional,0.89,Low,103769,3443,60545,5446,34335,11071,21945,1319
1205,2015-10-25,2015,Louisville,conventional,1.06,Medium,64602,2032,36450,4127,21993,11227,9879,887
1206,2015-10-18,2015,Louisville,conventional,1.03,Medium,74093,1773,46436,2941,22943,12347,10101,495
1207,2015-10-11,2015,Louisville,conventional,1.03,Medium,74537,2061,44941,4874,22661,11837,10132,692
1208,2015-10-04,2015,Louisville,conventional,1.11,Medium,63157,1596,39701,4199,17661,10608,6299,754
1209,2015-09-27,2015,Louisville,conventional,1.18,Medium,60981,1456,40353,4205,14967,8798,5225,944
1210,2015-09-20,2015,Louisville,conventional,1.05,Medium,71065,1645,40185,7295,21940,9085,10943,1912
1211,2015-09-13,2015,Louisville,conventional,0.98,Low,85920,1731,56765,5424,22000,9469,11295,1236
1212,2015-09-06,2015,Louisville,conventional,0.98,Low,98154,2189,65116,3287,27562,10649,16180,733
1213,2015-08-30,2015,Louisville,conventional,1.13,Medium,70165,4910,40377,5962,18916,10816,6585,1515
1214,2015-08-23,2015,Louisville,conventional,1.15,Medium,65333,2607,39933,1974,20819,10969,9442,408
1215,2015-08-16,2015,Louisville,conventional,1.09,Medium,78927,5052,45326,7750,20799,11075,7719,2005
1216,2015-08-09,2015,Louisville,conventional,1.08,Medium,83593,3153,52753,4026,23661,12114,10836,711
1217,2015-08-02,2015,Louisville,conventional,0.93,Low,91137,2142,59505,3667,25823,11524,13604,695
1218,2015-07-26,2015,Louisville,conventional,0.88,Low,99545,1965,64026,2058,31496,13130,17841,525
1219,2015-07-19,2015,Louisville,conventional,1.08,Medium,77503,5812,44740,4935,22016,13721,7347,948
1220,2015-07-12,2015,Louisville,conventional,1.13,Medium,72694,2052,43381,1679,25582,13951,11356,275
1221,2015-07-05,2015,Louisville,conventional,1.15,Medium,81749,1948,49320,3206,27275,16461,10377,437
1222,2015-06-28,2015,Louisville,conventional,1.15,Medium,69231,2290,41216,1061,24664,15248,9197,219
1223,2015-06-21,2015,Louisville,conventional,1.17,Medium,78273,3338,44778,6133,24024,15669,7105,1250
1224,2015-06-14,2015,Louisville,conventional,1.07,Medium,82364,2242,50908,3570,25644,15803,9423,418
1225,2015-06-07,2015,Louisville,conventional,1.01,Medium,98866,8147,62401,4540,23778,12424,10432,922
1226,2015-05-31,2015,Louisville,conventional,1.0,Low,92345,7195,58910,1623,24617,11609,12647,361
1227,2015-05-24,2015,Louisville,conventional,1.05,Medium,79568,2581,56000,1617,19370,10358,8635,377
1228,2015-05-17,2015,Louisville,conventional,1.2,Medium,73537,2115,48390,4737,18295,8983,8236,1076
1229,2015-05-10,2015,Louisville,conventional,1.1,Medium,85446,2277,60222,607,22340,9534,12740,66
1230,2015-05-03,2015,Louisville,conventional,1.03,Medium,95551,2031,66287,2642,24591,8762,15349,480
1231,2015-04-26,2015,Louisville,conventional,1.21,Medium,65742,2070,42192,2781,18699,9812,8286,601
1232,2015-04-19,2015,Louisville,conventional,1.01,Medium,95959,2113,62591,5342,25913,19574,5205,1134
1233,2015-04-12,2015,Louisville,conventional,0.97,Low,88236,2762,61734,341,23399,19990,3352,57
1234,2015-04-05,2015,Louisville,conventional,1.08,Medium,75626,1833,49893,566,23334,15904,7424,6
1235,2015-03-29,2015,Louisville,conventional,1.0,Low,93802,2640,64264,1117,25781,22499,3113,169
1236,2015-03-22,2015,Louisville,conventional,0.99,Low,95101,2464,62778,7476,22383,7992,12577,1814
1237,2015-03-15,2015,Louisville,conventional,1.21,Medium,56870,2010,36583,1294,16983,9907,6777,299
1238,2015-03-08,2015,Louisville,conventional,1.18,Medium,62729,2778,38415,1615,19921,11945,7667,309
1239,2015-03-01,2015,Louisville,conventional,1.02,Medium,78627,1554,53159,6909,17005,7536,7840,1629
1240,2015-02-22,2015,Louisville,conventional,1.01,Medium,107443,3122,77315,1218,25788,9790,15763,235
1241,2015-02-15,2015,Louisville,conventional,1.13,Medium,80538,3844,50486,1394,24814,11567,12927,320
1242,2015-02-08,2015,Louisville,conventional,1.0,Low,87054,6360,59424,1307,19963,10210,9464,289
1243,2015-02-01,2015,Louisville,conventional,0.9,Low,125505,5378,83855,5155,31117,8618,21297,1202
1244,2015-01-25,2015,Louisville,conventional,1.02,Medium,86635,2282,63039,234,21080,8876,12189,15
1245,2015-01-18,2015,Louisville,conventional,1.06,Medium,85580,2250,63827,427,19076,10228,8805,43
1246,2015-01-11,2015,Louisville,conventional,1.05,Medium,75129,2299,53314,238,19278,7965,11300,13
1247,2015-01-04,2015,Louisville,conventional,0.92,Low,101163,1992,75090,284,23797,7769,16028,0
1248,2015-12-27,2015,MiamiFtLauderdale,conventional,0.99,Low,545065,387954,44652,54,112405,53606,58799,0
1249,2015-12-20,2015,MiamiFtLauderdale,conventional,1.21,Medium,350534,238269,32387,92,79786,50139,29624,23
1250,2015-12-13,2015,MiamiFtLauderdale,conventional,0.97,Low,529317,387066,49363,85,92803,38464,54339,0
1251,2015-12-06,2015,MiamiFtLauderdale,conventional,1.25,Medium,340514,247063,34861,83,58507,25297,33210,0
1252,2015-11-29,2015,MiamiFtLauderdale,conventional,0.98,Low,470218,349408,42436,70,78304,27392,50912,0
1253,2015-11-22,2015,MiamiFtLauderdale,conventional,0.98,Low,499396,359877,47195,72,92252,32763,59483,6
1254,2015-11-15,2015,MiamiFtLauderdale,conventional,1.22,Medium,368996,258625,42921,21,67429,34370,33059,0
1255,2015-11-08,2015,MiamiFtLauderdale,conventional,1.22,Medium,329065,223220,37563,21,68261,36440,31818,3
1256,2015-11-01,2015,MiamiFtLauderdale,conventional,0.98,Low,566031,415971,54993,33,95034,37980,57051,3
1257,2015-10-25,2015,MiamiFtLauderdale,conventional,1.25,Medium,307073,212163,35902,42,58966,33429,25528,9
1258,2015-10-18,2015,MiamiFtLauderdale,conventional,1.24,Medium,333934,224506,42454,25,66949,40518,26422,9
1259,2015-10-11,2015,MiamiFtLauderdale,conventional,1.0,Low,538384,384919,59336,22,94107,39788,54316,3
